anumber	ost	nord	state_of
11627120	530518.040	197174.060	2006
11628090	531574.000	199005.190	2006
11629010	528860.760	195959.550	2006
11629020	527552.858	202315.180	2006
11629030	520000.000	202000.000	2006
11630030	533565.980	202704.830	2006
11630060	533232.880	199976.840	2006
11631031	534309.770	204681.960	2006
11631040	535687.210	203999.665	2006
11631180	535215.670	198125.840	2006
11631250	534351.210	195576.850	2006
11631290	534183.450	194386.450	2006
11632020	537671.438	204499.968	2006
11633170	539355.570	198725.170	2006
11634000	541636.930	199286.010	2006
11634060	541437.790	203046.410	2006
11634110	541567.070	201432.020	2006
11634320	541592.080	194442.830	2006
11635020	543210.860	205331.460	2006
11635250	543744.230	196312.010	2006
11636150	544084.520	200799.350	2006
11636210	545323.250	198028.780	2006
11637030	547409.110	205181.280	2006
11637040	546652.730	204494.890	2006
11637100	546155.840	201569.700	2006
11637110	547136.030	201366.480	2006
11637310	546427.460	195381.390	2006
11638110	548002.110	203076.020	2006
11638270	548106.970	198058.680	2006
11638370	548649.400	194856.890	2006
11638412	549241.810	194142.550	2006
11639040	547388.204	200599.100	2006
11639050	548347.624	200791.280	2006
11639060	549858.300	195187.890	2006
11639070	546568.152	199251.229	2006
11639080	546305.910	194468.350	2006
11639090	537093.170	195641.150	2006
11639100	536892.320	195914.660	2006
11639110	537815.410	196024.130	2006
11639120	538386.100	196652.340	2006
11639130	539655.464	196946.106	2006
11639140	543425.444	198848.727	2006
11639150	540578.843	197545.791	2006
11639160	542039.697	198074.168	2006
11639170	544755.416	202016.891	2006
11639180	543317.606	200311.948	2006
11639190	546453.818	200777.337	2006
11639200	544885.504	199640.483	2006
11639210	545533.596	201283.478	2006
11639220	543841.885	201208.879	2006
11639230	546015.453	200434.997	2006
11639240	535676.700	195819.980	2006
11639250	535840.333	196364.376	2006
11639260	537043.869	196622.630	2006
11639270	535081.860	194758.530	2006
11639280	532675.776	197177.228	2006
11639290	538333.930	203443.490	2006
11639300	539668.000	204726.220	2006
11639310	537835.113	201329.061	2006
11639320	535977.318	202433.029	2006
11639330	539095.958	201109.850	2006
11639340	541037.390	205546.390	2006
11639350	541481.700	205844.380	2006
11639360	541878.700	205995.790	2006
11639370	546548.375	205708.495	2006
11639380	545624.280	203605.290	2006
11639390	545371.755	205135.846	2006
11639400	545773.768	205030.972	2006
11639410	546009.354	205491.926	2006
11639420	545753.121	201646.277	2006
11639430	547693.407	204471.740	2006
11639440	547299.914	203580.710	2006
11639450	546877.048	202334.128	2006
11639460	546415.227	202197.749	2006
11639470	546188.434	202566.266	2006
11639480	546091.285	202055.100	2006
11639490	543232.427	198139.596	2006
11639500	546326.393	205302.978	2006
11640110	550533.930	202929.730	2006
11641080	552139.860	203858.930	2006
11641290	552106.110	198856.690	2006
11641350	553994.200	197698.260	2006
11642220	555220.730	201498.580	2006
11643220	556268.480	200262.520	2006
11644151	558698.910	194424.310	2006
11646000	562108.420	204872.300	2006
11646023	563060.250	205308.630	2006
11646070	562995.440	197378.360	2006
11646110	563385.920	196354.580	2006
11646235	563533.600	194044.950	2006
11647020	565707.710	198599.120	2006
11647120	565601.390	195976.850	2006
11648230	566282.010	194160.580	2006
11649010	561559.620	205382.390	2006
11649020	560999.130	204922.550	2006
11649030	559307.378	203377.635	2006
11649040	559891.511	204320.148	2006
11649050	561168.085	204493.375	2006
11649060	560630.800	205614.290	2006
11649070	553702.080	200047.090	2006
11649080	552500.550	200703.848	2006
11649090	555435.470	200348.300	2006
11649100	550135.495	200052.111	2006
11649110	556053.670	199656.260	2006
11649120	554429.840	199226.690	2006
11649130	555126.604	198903.441	2006
11649140	557076.560	202455.130	2006
11649150	558335.103	204313.806	2006
11649160	556712.900	203903.280	2006
11649170	553832.730	202108.220	2006
11649180	550438.048	201957.352	2006
11649190	553744.746	203569.953	2006
11649200	551667.460	203010.440	2006
11649210	551479.834	205773.865	2006
11649220	552315.532	202923.061	2006
11649230	552676.464	202813.435	2006
11649240	552264.970	201912.971	2006
11649250	551059.247	203858.137	2006
11649260	551815.160	196892.740	2006
11649270	552703.270	197722.380	2006
11649280	552009.630	197787.030	2006
11649290	552346.741	196478.613	2006
11649300	550418.560	195406.920	2006
11649310	550396.705	194836.603	2006
11649320	551271.732	195576.955	2006
11649330	550887.450	196107.821	2006
11649340	555184.860	204701.710	2006
11649350	556628.000	195726.000	2006
11649360	558692.000	197281.000	2006
11649370	560589.000	199613.000	2006
11649380	563242.000	201671.000	2006
11649390	564990.000	202846.000	2006
11649400	566811.000	204058.000	2006
11650030	567663.890	200997.570	2006
11650060	567655.100	199916.900	2006
11650080	568354.770	199577.420	2006
11650130	568073.310	198216.090	2006
11650160	568839.120	197394.230	2006
11650280	568248.280	194852.290	2006
11651066	569631.010	203331.010	2006
11651160	570937.490	200797.030	2006
11651170	569053.590	200418.770	2006
11651270	569411.200	198616.630	2006
11652200	571692.580	199376.180	2006
11653000	573815.790	201435.530	2006
11653302	574241.960	196562.090	2006
11653410	573223.630	195065.630	2006
11654300	576843.690	198064.360	2006
11654320	575406.940	197851.370	2006
11655070	578701.450	204592.810	2006
11655180	577178.690	200733.230	2006
11655450	578144.510	196425.300	2006
11655620	577623.590	194424.130	2006
11656256	580703.910	199734.500	2006
11656400	580250.100	194367.570	2006
11657060	582656.980	204890.350	2006
11657460	581209.850	197382.160	2006
11659010	583125.830	199419.500	2006
11659020	577863.250	198632.017	2006
11659030	581585.789	201978.624	2006
11659040	583843.140	202344.840	2006
11661370	587179.910	197310.600	2006
11662150	589374.170	202189.480	2006
11662410	590488.710	194589.580	2006
11663030	592551.190	205233.780	2006
11663140	592284.420	202489.690	2006
11663250	591828.330	200055.170	2006
11663460	591863.490	194069.610	2006
11664140	594409.920	203087.850	2006
11664440	594559.010	197336.320	2006
11666140	598640.150	203136.700	2006
11666510	597782.960	195242.590	2006
11667410	600000.000	200000.000	2006
11667790	600392.940	196243.430	2006
11668060	602259.950	204741.530	2006
11668560	602329.240	194309.340	2006
11669010	585575.310	205360.760	2006
11669020	599999.830	199999.930	2006
11669030	600000.000	199999.900	2006
11669040	600000.040	200000.050	2006
11669520	598657.250	205399.360	2006
11669550	588137.120	200712.020	2006
11670150	602635.130	200933.700	2006
11670310	602771.640	197800.490	2006
11671410	605490.090	196092.660	2006
11672130	606779.580	202982.650	2006
11672300	608032.700	199128.110	2006
11673530	608842.740	203774.650	2006
11674420	610227.160	195110.460	2006
11675140	613257.850	203221.010	2006
11675510	612443.770	200463.880	2006
11676240	614049.040	201505.490	2006
11676310	614431.030	199921.610	2006
11676480	614303.550	196297.120	2006
11677210	616912.210	201473.270	2006
11678020	618110.650	205405.180	2006
11678080	619703.460	203766.410	2006
11678242	618126.150	200869.890	2006
11679370	619606.180	197916.710	2006
11679510	604413.910	201590.860	2006
11680490	620256.320	194215.720	2006
11681000	623787.440	197990.530	2006
11681120	621996.690	203378.840	2006
11682020	624021.090	205212.530	2006
11683180	626441.970	202364.960	2006
11683460	626792.320	196866.000	2006
11683580	626510.620	194525.360	2006
11684020	629446.730	205771.360	2006
11684440	629309.880	197355.400	2006
11686540	633675.690	195416.310	2006
11686670	633390.270	201139.410	2006
11687010	634326.960	205979.010	2006
11688300	636092.950	198118.390	2006
11688450	636916.980	194045.770	2006
11689050	635600.615	194332.160	2006
11689480	636937.150	204341.430	2006
11689490	635845.420	200722.650	2006
11690010	638130.390	205962.170	2006
11691310	639487.670	199848.880	2006
11691510	640730.420	194192.150	2006
11693030	644619.070	204972.800	2006
11693570	644447.253	200715.856	2006
11694302	646465.790	200046.880	2006
11697250	651420.110	198947.530	2006
11699070	640506.965	198229.560	2006
11699090	647457.365	204153.655	2006
11699100	638250.150	196359.575	2006
11699110	651115.625	205879.805	2006
11699120	652793.035	204601.135	2006
11699470	644013.690	196194.985	2006
11699480	647553.015	197791.260	2006
11699490	641503.600	200184.005	2006
11700050	655855.160	204977.160	2006
11700190	655244.940	201765.270	2006
11700330	655822.150	195932.220	2006
11701250	657726.970	199839.650	2006
11702492	660686.800	194424.920	2006
11703090	662202.980	203445.190	2006
11703312	662170.360	198410.180	2006
11703410	661238.860	196834.270	2006
11703530	662051.120	194327.270	2006
11704210	663227.920	202422.080	2006
11704340	664221.370	199272.630	2006
11704400	663089.020	197834.600	2006
11704490	663147.680	196001.400	2006
11705000	666856.700	200561.040	2006
11705050	665536.950	205311.730	2006
11705390	665811.280	197878.700	2006
11705460	666099.960	195648.700	2006
11706010	668241.790	203624.930	2006
11706310	668664.030	198022.650	2006
11707242	670501.090	200989.010	2006
11708010	671051.790	205852.690	2006
11710320	673061.360	197713.860	2006
11711030	674461.940	205632.050	2006
11711112	674522.560	202556.970	2006
11711230	675376.450	199864.760	2006
11712072	677470.650	202543.440	2006
11713020	678801.770	205520.270	2006
11713192	678944.370	199331.670	2006
11714010	680598.160	205898.170	2006
11714080	680858.380	201802.480	2006
11715060	682908.100	204980.770	2006
11715150	682433.530	201561.280	2006
11715200	683510.310	200034.050	2006
11715360	682550.430	195409.860	2006
11717040	687834.520	204264.500	2006
11718022	689609.540	205726.730	2006
11718082	689553.000	204575.090	2006
11718270	688136.090	197171.050	2006
11718290	688100.800	194753.950	2006
11720010	691197.090	205977.430	2006
11720200	689999.020	200554.960	2006
11720400	690324.840	195360.250	2006
11721090	693563.981	203387.194	2006
11722190	694765.750	200228.130	2006
11722250	694817.760	197229.300	2006
11723050	696549.950	204550.650	2006
11724050	698531.750	204882.560	2006
11724150	698968.620	202828.940	2006
11725130	701654.130	203419.490	2006
11725220	701477.180	200844.270	2006
11727130	704662.590	202012.540	2006
11728170	707222.560	197740.910	2006
11729010	693347.490	204278.523	2006
11733030	714685.040	202888.360	2006
11733150	713140.070	195265.230	2006
11735260	717580.800	196555.680	2006
11736080	720566.570	202740.600	2006
11736330	719285.590	198166.270	2006
11736340	720856.020	201021.830	2006
11738040	723217.800	205432.960	2006
11740110	726800.920	200784.770	2006
11741010	728893.520	205748.180	2006
11741210	728645.100	194722.180	2006
11743060	731162.370	204242.080	2006
11743200	731871.400	200083.500	2006
11743280	732287.680	198351.740	2006
11743310	732780.950	197797.740	2006
11746010	738837.700	205529.280	2006
11746100	737204.890	196774.470	2006
11747110	740972.130	198277.350	2006
11747130	740809.680	196541.860	2006
11749000	733629.220	202379.670	2006
11751190	745109.950	195891.170	2006
11752130	746104.090	198408.650	2006
11754010	751158.400	205140.120	2006
11754180	751336.070	194899.360	2006
11755160	752742.680	197438.660	2006
11756150	755043.600	201244.960	2006
11756261	754560.310	196306.290	2006
11756290	755508.360	205389.700	2006
11757160	756702.850	201281.440	2006
11757260	757853.870	199199.970	2006
11757280	756078.050	198823.710	2006
11757310	757565.680	197486.400	2006
11757400	756166.890	194143.780	2006
11758090	758403.990	204361.530	2006
11758180	759969.610	200722.880	2006
11758190	758162.660	200606.840	2006
11758370	759877.900	196144.730	2006
11759010	758905.400	194019.070	2006
11759020	758590.460	202553.530	2006
11760020	761729.920	205502.150	2006
11760150	760240.300	203334.570	2006
11760480	760642.020	196798.890	2006
11761290	763087.460	200180.420	2006
11761490	762877.700	196335.080	2006
11762040	764025.660	204818.910	2006
11762170	764049.760	201610.680	2006
11762220	765163.640	199965.990	2006
11762280	764673.470	198477.780	2006
11763020	767496.830	205996.690	2006
11763090	766641.350	205039.720	2006
11763230	767048.660	200511.340	2006
11763280	767901.160	198708.800	2006
11763300	766238.990	198523.470	2006
11764060	769133.440	204842.460	2006
11764330	769998.400	196479.830	2006
11764380	768734.700	195313.320	2006
11765020	770778.800	205751.370	2006
11765070	771024.350	204729.560	2006
11765090	771506.880	204936.720	2006
11765120	771627.110	204085.340	2006
11765210	771250.840	201596.830	2006
11765280	770750.920	200169.720	2006
11766020	773451.180	205898.670	2006
11766180	772532.310	202828.790	2006
11766270	772937.730	200682.820	2006
11766450	773139.800	196691.770	2006
11766510	773439.760	194702.940	2006
11767090	774440.020	204056.690	2006
11767210	774381.860	201016.880	2006
11767290	774198.760	199478.790	2006
11768090	777016.670	202272.710	2006
11768160	776654.320	200446.500	2006
11768220	777391.500	199123.310	2006
11768300	776989.820	197215.910	2006
11768370	777252.320	194761.890	2006
11769010	765336.920	203114.890	2006
11769020	769411.810	203887.415	2006
11769030	775785.900	198902.895	2006
11769040	764897.720	205402.575	2006
11769050	760408.340	194082.490	2006
11769060	761719.100	198840.900	2006
11769070	767981.690	202105.080	2006
11769080	766690.220	197473.830	2006
11770080	777808.010	203074.950	2006
11770170	778928.390	199947.320	2006
11771010	779523.030	205942.240	2006
11771060	780231.220	204638.550	2006
11771410	780705.270	197589.340	2006
11773040	783513.240	203918.310	2006
11773110	783600.790	201201.490	2006
11773140	783589.780	198846.610	2006
11773210	782634.440	196458.690	2006
11774010	785074.390	204216.380	2006
11775010	787644.160	200082.300	2006
11775070	788085.760	198581.760	2006
11775170	787121.290	194581.320	2006
11777020	792852.540	197714.340	2006
11778050	793198.230	194711.750	2006
11779010	778572.750	198294.890	2006
11779030	793395.146	199229.945	2006
11789010	796499.065	197859.889	2006
11789020	811699.084	195100.033	2006
11791060	814933.990	199195.730	2006
11792130	817157.310	195101.070	2006
11794190	820490.530	196167.990	2006
11795090	822366.410	203752.650	2006
11795181	823965.010	198582.470	2006
11795240	823510.350	194907.400	2006
11796100	824047.680	204898.200	2006
11796120	825730.500	204138.040	2006
11796200	825657.730	200232.650	2006
11796240	825902.630	196312.880	2006
11797010	827304.660	205889.800	2006
11798050	831508.950	204699.110	2006
11798160	831417.400	203018.230	2006
11798300	833427.870	201465.900	2006
11798390	829765.570	199826.340	2006
11798540	832202.100	197778.160	2006
11798550	830935.330	197649.390	2006
11798600	828225.740	196952.450	2006
11798680	829870.670	196014.080	2006
11799010	812498.978	202500.000	2006
11799020	817206.050	200855.390	2006
11799030	831626.550	200318.440	2006
11824510	523569.930	188916.870	2006
11825020	526276.590	193588.360	2006
11825160	526507.290	187315.540	2006
11825180	525885.380	186728.650	2006
11825270	526219.970	185114.550	2006
11825290	525451.190	184384.250	2006
11826000	528465.410	186120.620	2006
11826140	528083.230	188720.929	2006
11826170	528105.657	188148.578	2006
11826180	527110.370	188083.580	2006
11826210	528022.110	187009.810	2006
11826220	528718.520	186615.360	2006
11826260	527011.640	186104.200	2006
11826360	527047.910	183089.920	2006
11827210	529660.210	187373.500	2006
11827240	529368.000	186162.800	2006
11827310	530127.249	184420.959	2006
11827410	530458.480	182293.890	2006
11828012	532420.330	193623.150	2006
11828140	531332.830	189356.670	2006
